restaurant_name,review_text
Dragon,"Best Asian food we have had outside of Paris and honestly it rivals Paris too. The laksa was the real deal - coconut-rich broth with perfectly cooked noodles. The chef came out to check on us at the end of the meal, which was a charming touch."
Dragon,The flavours here are authentic and bold - a lovely change of pace in Lyon. The ramen broth had depth that only comes from a proper twelve-hour bone stock. Our waiter was enthusiastic about the menu and his suggestions turned out to be excellent. We left already looking at dates for a return visit.
Dragon,We tried several dishes and struggled to find one that genuinely impressed us. The miso had been watered down beyond usefulness. We left feeling our time and money had not been well spent.
Dragon,"The prices are premium but the quality did not justify the cost at all. When we raised our concerns, the response from the manager was indifferent at best. We will not be returning and would not recommend it to friends."
Dragon,Walked in without a reservation on a Tuesday and they found us a table quickly. The wine list is compact but very well chosen with some excellent value at the mid-price level. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite.
Dragon,We shared several dishes and every single one was a highlight. The bread course alone would have been worth the visit. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Dragon,Best Asian food we have had outside of Paris and honestly it rivals Paris too. The kitchen showed real understanding of flavour balance across every course. The bao buns were pillowy and the slow-braised filling was rich and deeply savoury.
Dragon,Disappointing visit - the flavours lacked depth and the dishes felt rushed. We noticed the same dish on neighbouring tables looked far better than what we received. The stir fry tasted flat - insufficient heat in the wok and too much soy sauce.
Dragon,The sommelier's pairings were inspired and transformed the meal into something really special. Came here after seeing it recommended online and the reality matched the expectation perfectly. The char siu arrived with a lacquered glaze and beautifully caramelised edges.
Dragon,"The ramen broth had clearly been simmering for hours - rich, deep and wonderful. When we raised our concerns, the response from the manager was indifferent at best. Three stars feels right - solid, reliable, but not exceptional."
Dragon,Walked in without a reservation on a Tuesday and they found us a table quickly. The bao buns were pillowy and the slow-braised filling was rich and deeply savoury. There is a real sense that the team here take pride in their work without any hint of arrogance. Five stars without a moment's hesitation.
Dragon,"Came here after seeing it recommended online and the reality matched the expectation perfectly. The room has real warmth to it - a combination of the lighting, the décor and the noise level. The teppanyaki vegetables were cooked over high heat and retained a wonderful bite."
Dragon,"Lyon is not short on great food but this brings something entirely different to the table. The pace of service was painfully slow despite the kitchen clearly not being under pressure. Worth trying once, though we are not certain we would return."
Dragon,"The ramen broth had clearly been simmering for hours - rich, deep and wonderful. We noticed the same dish on neighbouring tables looked far better than what we received. Worth trying once, though we are not certain we would return."
